gl_txn_id,txn_date,period,account_code,account_name,account_category,department,cost_center,vendor_customer,amount,dr_cr,entity,memo
GL0000576,2023-07-16,2023-07-01,6100.0,sales and marketing,Sales & Marketing,Engineering,CC100,Gonzalez-Phillips,3694.71,DR,SaaS Canada,Refund
GL0000577,2023-07-08,2023-07-01,6200.0,research and development,R&D,Operations,Unknown,Jackson-Smith,14706.22,DR,SaaS US,Reclass
GL0000578,2023-07-18,2023-07-01,6200.0,r&d,R&D,Sales,CC200,Richardson-Williamson,2671.56,DR,SaaS Canada,Unknown
GL0000579,2023-07-01,2023-07-01,6100.0,sales and marketing,Sales & Marketing,Unknown,Unknown,"Pierce, Wilson and Bush",20979.47,DR,SaaS US,Contractor costs
GL0000580,2023-07-06,2023-07-01,5000.0,cost of service,COGS,Marketing,Unknown,"Martinez, Fleming and Clark",11212.82,DR,SaaS Canada,Reclass
GL0000581,2023-07-18,2023-07-01,Unknown,research and development,R&D,Engineering,Unknown,Hurley-Carlson,23410.29,DR,SaaS US,Reclass
GL0000582,2023-07-26,2023-07-01,Unknown,s&m,Sales & Marketing,Sales,CC200,"Riley, Davidson and Ellison",4566.98,DR,SaaS US,Payroll
GL0000583,2023-07-01,2023-07-01,5000.0,cost of service,COGS,Operations,CC100,Hanson Group,-14135.03,CR,SaaS Canada,AWS hosting
GL0000584,2023-07-03,2023-07-01,Unknown,cost of service,COGS,Unknown,CC400,Fletcher-Gould,15929.43,DR,SaaS US,Software tools
GL0000585,2023-07-02,2023-07-01,6200.0,r&d,R&D,Operations,CC300,"Lee, Murray and Hall",-1737.45,CR,SaaS Canada,Google Ads
GL0000586,2023-07-11,2023-07-01,5000.0,cost of service,COGS,Sales,CC300,Unknown,-3185.59,CR,SaaS HoldCo,Reclass
GL0000587,2023-07-17,2023-07-01,6200.0,research and development,R&D,Unknown,CC100,Garner and Sons,10701.66,DR,SaaS US,Payroll
GL0000588,2023-07-03,2023-07-01,6100.0,sales and marketing,Sales & Marketing,Unknown,CC200,Adams-Mullen,15546.14,DR,SaaS Canada,Unknown
GL0000589,2023-07-09,2023-07-01,6200.0,r&d,R&D,Engineering,CC200,"Cruz, Lynch and House",13165.13,DR,SaaS US,Software tools
GL0000590,2023-07-15,2023-07-01,6100.0,sales & marketing,Sales & Marketing,Unknown,CC100,"Fields, Murray and Hoover",19038.89,DR,SaaS US,Unknown
GL0000591,2023-07-07,2023-07-01,6300.0,general and administrative,G&A,Engineering,CC400,"Smith, Delacruz and Freeman",-21552.48,CR,SaaS HoldCo,AWS hosting
GL0000592,2023-07-23,2023-07-01,1010.0,cash,Cash,Finance,Unknown,"Simmons, Wong and Black",18985.2,DR,SaaS US,Google Ads
GL0000593,2023-07-10,2023-07-01,6200.0,r&d,R&D,Marketing,CC400,Ingram-Chavez,-18248.69,CR,SaaS US,Contractor costs
GL0000594,2023-07-17,2023-07-01,6100.0,sales & marketing,Sales & Marketing,Sales,CC400,"May, Cobb and Johnson",1882.93,DR,SaaS US,Software tools
GL0000595,2023-07-10,2023-07-01,Unknown,cash,Cash,Sales,Unknown,"Ball, Price and Moore",8088.91,DR,SaaS US,Refund
GL0000596,2023-07-18,2023-07-01,6200.0,r&d,R&D,Engineering,Unknown,"Hill, Johnson and Bird",-10923.73,CR,SaaS Canada,Contractor costs
GL0000597,2023-07-14,2023-07-01,9999.0,misc expense,Other,Unknown,CC100,"Hickman, Patrick and Thompson",15994.72,DR,SaaS US,Google Ads
GL0000598,2023-07-05,2023-07-01,5000.0,cost of service,COGS,Finance,Unknown,Graham-Cummings,12782.2,DR,SaaS HoldCo,AWS hosting
GL0000599,2023-07-03,2023-07-01,6100.0,sales and marketing,Sales & Marketing,Unknown,CC100,"Wiggins, Lee and Mason",5796.65,DR,SaaS HoldCo,Refund
GL0000600,2023-07-15,2023-07-01,6300.0,g&a,G&A,Unknown,CC400,Newman Group,-11554.44,CR,SaaS US,Unknown
GL0000601,2023-07-16,2023-07-01,6100.0,sales and marketing,Sales & Marketing,Sales,Unknown,Bennett Inc,7431.91,DR,SaaS HoldCo,AWS hosting
GL0000602,2023-07-02,2023-07-01,6100.0,s&m,Sales & Marketing,Finance,CC200,Gilmore LLC,5588.39,DR,SaaS HoldCo,Software tools
GL0000603,2023-07-14,2023-07-01,1010.0,cash,Cash,Sales,Unknown,"Osborne, Taylor and Guzman",8789.54,DR,SaaS HoldCo,Refund
GL0000604,2023-07-06,2023-07-01,5000.0,cost of service,COGS,Marketing,Unknown,"Patel, Bell and Bates",6812.13,DR,SaaS US,Software tools
GL0000605,2023-07-27,2023-07-01,5000.0,cost of service,COGS,Operations,CC400,Hill-Castro,5557.17,DR,SaaS HoldCo,Unknown
GL0000606,2023-07-20,2023-07-01,6200.0,research and development,R&D,Sales,Unknown,Ballard Group,4392.62,DR,SaaS US,Payroll
GL0000607,2023-07-03,2023-07-01,6100.0,sales and marketing,Sales & Marketing,Finance,CC200,Randolph-Cochran,-19593.36,CR,SaaS US,Contractor costs
GL0000608,2023-07-06,2023-07-01,9999.0,misc expense,Other,Operations,Unknown,Ellis-Cooper,4902.41,DR,SaaS US,Software tools
GL0000609,2023-07-01,2023-07-01,5000.0,cost of service,COGS,Unknown,Unknown,Howard LLC,5288.63,DR,SaaS HoldCo,Software tools
GL0000610,2023-07-26,2023-07-01,6100.0,s&m,Sales & Marketing,Engineering,CC400,"Smith, White and Dickson",-7692.9,CR,SaaS US,Unknown
GL0000611,2023-07-24,2023-07-01,6100.0,sales and marketing,Sales & Marketing,Sales,CC200,Reynolds Inc,-18932.56,,SaaS US,Software tools
GL0000612,2023-07-20,2023-07-01,6200.0,r&d,R&D,Marketing,CC200,Lane Group,8708.3,DR,SaaS HoldCo,Unknown
GL0000613,2023-07-25,2023-07-01,6100.0,s&m,Sales & Marketing,Sales,CC400,Richards-Sanchez,2557.76,DR,SaaS US,Unknown
GL0000614,2023-07-15,2023-07-01,6200.0,r&d,R&D,Marketing,Unknown,"Lowe, Barker and Harrell",11124.6,DR,SaaS US,AWS hosting
GL0000615,2023-07-20,2023-07-01,6100.0,sales and marketing,Sales & Marketing,Unknown,CC300,"Michael, Hall and Sutton",1524.43,DR,SaaS US,Refund
GL0000616,2023-07-01,2023-07-01,5000.0,cost of service,COGS,Unknown,CC400,Ward PLC,-8948.23,,SaaS US,Reclass
GL0000617,2023-07-18,2023-07-01,6100.0,sales & marketing,Sales & Marketing,Engineering,Unknown,"Mckinney, Reed and Ellis",-7378.57,CR,SaaS HoldCo,Payroll
GL0000618,2023-07-14,2023-07-01,1010.0,cash,Cash,Unknown,CC400,Eaton Group,23097.71,DR,SaaS US,AWS hosting
GL0000619,2023-07-05,2023-07-01,5000.0,cost of service,COGS,Operations,CC200,Boyd-Martinez,4360.62,DR,SaaS US,Contractor costs
GL0000620,2023-07-26,2023-07-01,6100.0,sales and marketing,Sales & Marketing,Finance,CC200,"Holland, Lee and Anderson",23382.81,DR,SaaS US,Payroll
GL0000621,2023-07-09,2023-07-01,5000.0,cost of service,COGS,Sales,CC100,Carter-Taylor,18555.69,,SaaS US,Software tools
GL0000622,2023-07-15,2023-07-01,6300.0,g&a,G&A,Finance,Unknown,Carrillo Group,-12832.37,CR,SaaS Canada,Google Ads
GL0000623,2023-07-01,2023-07-01,6200.0,research and development,R&D,Operations,CC200,Smith LLC,18134.63,DR,SaaS Canada,Reclass
GL0000624,2023-07-08,2023-07-01,1010.0,cash,Cash,Engineering,CC400,Smith and Sons,1311.44,DR,SaaS HoldCo,Payroll
GL0000625,2023-07-24,2023-07-01,6100.0,s&m,Sales & Marketing,Sales,CC300,"Davis, Sherman and Phillips",-23623.51,CR,SaaS Canada,Software tools
GL0000626,2023-07-19,2023-07-01,6100.0,sales and marketing,Sales & Marketing,Finance,CC200,Bryant-Hubbard,22539.12,DR,SaaS Canada,Payroll
GL0000627,2023-07-18,2023-07-01,6300.0,general and administrative,G&A,Operations,Unknown,Martinez-Becker,-24254.58,CR,SaaS Canada,Software tools
GL0000628,2023-07-13,2023-07-01,6200.0,r&d,R&D,Finance,Unknown,"Hendrix, Johnson and Duncan",14416.26,DR,SaaS HoldCo,Reclass
GL0000629,2023-07-22,2023-07-01,5000.0,cost of service,COGS,Marketing,CC300,Newman Inc,17989.41,DR,SaaS HoldCo,Contractor costs
GL0000630,2023-07-01,2023-07-01,5000.0,cost of service,COGS,Finance,CC300,Mcknight-Davis,19842.35,DR,SaaS US,AWS hosting
GL0000631,2023-08-03,2023-08-01,6300.0,general and administrative,G&A,Unknown,Unknown,"Sandoval, Young and Rivas",18628.48,CR,SaaS US,Unknown
GL0000632,2023-08-06,2023-08-01,5000.0,cost of service,COGS,Sales,CC400,"Johnson, Carr and Rose",-1789.93,CR,SaaS US,Software tools
GL0000633,2023-08-09,2023-08-01,1010.0,cash,Cash,Unknown,CC200,Parker and Sons,21975.99,DR,SaaS Canada,Payroll
GL0000634,2023-08-27,2023-08-01,1010.0,cash,Cash,Unknown,Unknown,Terry-Massey,12724.33,DR,SaaS Canada,Software tools
GL0000635,2023-08-07,2023-08-01,5000.0,cost of service,COGS,Unknown,CC100,"Wilson, Reynolds and Brown",-2883.82,CR,SaaS Canada,AWS hosting
GL0000636,2023-08-18,2023-08-01,5000.0,cost of service,COGS,Engineering,Unknown,Boyle LLC,-14746.64,,SaaS HoldCo,Payroll
GL0000637,2023-08-13,2023-08-01,6300.0,g&a,G&A,Sales,CC200,Shepard-Cruz,-4050.86,CR,SaaS US,Contractor costs
GL0000638,2023-08-27,2023-08-01,5000.0,cost of service,COGS,Unknown,CC300,Ramirez-Scott,22049.13,DR,SaaS Canada,AWS hosting
GL0000639,2023-08-15,2023-08-01,9999.0,misc expense,Other,Finance,CC100,Carter Inc,7067.91,DR,SaaS US,Contractor costs
GL0000640,2023-08-06,2023-08-01,1010.0,cash,Cash,Marketing,Unknown,"Osborne, Raymond and Patterson",2434.4,DR,SaaS HoldCo,Unknown
GL0000641,2023-08-07,2023-08-01,6300.0,general and administrative,G&A,Engineering,CC300,Khan Inc,19836.09,DR,SaaS Canada,Contractor costs
GL0000642,2023-08-15,2023-08-01,5000.0,cost of service,COGS,Unknown,CC200,"Kerr, Page and Gomez",5651.3,DR,SaaS US,Software tools
GL0000643,2023-08-02,2023-08-01,6100.0,sales and marketing,Sales & Marketing,Sales,CC400,Stewart PLC,-19571.82,CR,SaaS US,Contractor costs
GL0000644,2023-08-11,2023-08-01,6200.0,r&d,R&D,Sales,Unknown,"West, Morgan and Simpson",-13341.65,CR,SaaS US,Payroll
GL0000645,2023-08-08,2023-08-01,6300.0,g&a,G&A,Finance,CC400,Rios PLC,16794.22,DR,SaaS US,Payroll
GL0000646,2023-08-22,2023-08-01,6200.0,research and development,R&D,Finance,CC100,"Atkinson, Walker and Small",5634.95,DR,SaaS US,Software tools
GL0000647,2023-08-17,2023-08-01,6100.0,s&m,Sales & Marketing,Unknown,Unknown,Liu Ltd,14792.88,DR,SaaS US,Unknown
GL0000648,2023-08-10,2023-08-01,6100.0,sales & marketing,Sales & Marketing,Engineering,Unknown,"Hernandez, Smith and Johnson",16377.6,DR,SaaS US,Reclass
GL0000649,2023-08-10,2023-08-01,9999.0,misc expense,Other,Operations,CC100,Mckay-Robbins,7204.73,DR,SaaS US,Refund
GL0000650,2023-08-27,2023-08-01,6300.0,g&a,G&A,Marketing,CC300,Unknown,14927.73,DR,SaaS HoldCo,Software tools
GL0000651,2023-08-01,2023-08-01,6200.0,research and development,R&D,Unknown,Unknown,White-Henderson,-18403.25,CR,SaaS HoldCo,Software tools
GL0000652,2023-08-13,2023-08-01,6200.0,research and development,R&D,Marketing,CC300,Howard Inc,4062.46,DR,SaaS US,Google Ads
GL0000653,2023-08-17,2023-08-01,1010.0,cash,Cash,Unknown,CC200,"Adams, Torres and Mitchell",16147.29,DR,SaaS Canada,Refund
GL0000654,2023-08-05,2023-08-01,6200.0,research and development,R&D,Unknown,Unknown,Walker LLC,22101.98,DR,SaaS US,Refund
GL0000655,2023-08-12,2023-08-01,6100.0,sales & marketing,Sales & Marketing,Marketing,CC300,Herrera LLC,20569.81,DR,SaaS US,Refund
GL0000656,2023-08-08,2023-08-01,6100.0,sales & marketing,Sales & Marketing,Finance,Unknown,"Johnson, Ramirez and Henson",5238.96,DR,SaaS US,Google Ads
GL0000657,2023-08-16,2023-08-01,6200.0,research and development,R&D,Marketing,Unknown,Unknown,-5883.88,CR,SaaS Canada,Refund
GL0000658,2023-08-04,2023-08-01,5000.0,cost of service,COGS,Sales,CC100,Spencer Group,21616.44,DR,SaaS Canada,Refund
GL0000659,2023-08-14,2023-08-01,6200.0,r&d,R&D,Sales,Unknown,"Davis, Nelson and Arnold",12118.16,DR,SaaS Canada,Reclass
GL0000660,2023-08-19,2023-08-01,6200.0,r&d,R&D,Marketing,Unknown,Lee-Jones,4994.07,DR,SaaS US,Payroll
GL0000661,2023-08-10,2023-08-01,6100.0,s&m,Sales & Marketing,Unknown,CC300,"Chase, Moses and Kerr",17194.26,DR,SaaS Canada,Contractor costs
GL0000662,2023-08-14,2023-08-01,6300.0,g&a,G&A,Unknown,CC100,Norman Group,1503.86,DR,SaaS Canada,Unknown
GL0000663,2023-08-09,2023-08-01,6200.0,research and development,R&D,Engineering,CC400,Fowler-Price,22963.39,DR,SaaS US,Payroll
GL0000664,2023-08-10,2023-08-01,5000.0,cost of service,COGS,Marketing,CC300,"Edwards, Contreras and Newman",-14742.81,CR,SaaS US,Contractor costs
GL0000665,2023-08-22,2023-08-01,6300.0,general and administrative,G&A,Marketing,Unknown,Mosley-Morris,1503.59,DR,SaaS HoldCo,Contractor costs
GL0000666,2023-08-06,2023-08-01,6200.0,research and development,R&D,Sales,CC200,"Hunt, Higgins and Santos",-1445.33,CR,SaaS US,Unknown
GL0000667,2023-08-25,2023-08-01,9999.0,misc expense,Other,Engineering,CC100,Hall PLC,3752.55,DR,SaaS US,Payroll
GL0000668,2023-08-08,2023-08-01,6200.0,r&d,R&D,Marketing,CC200,"Proctor, Bailey and Henry",-2469.08,CR,SaaS US,Google Ads
GL0000669,2023-08-05,2023-08-01,5000.0,cost of service,COGS,Sales,Unknown,Bass Inc,17201.32,DR,SaaS US,Refund
GL0000670,2023-08-17,2023-08-01,6100.0,sales & marketing,Sales & Marketing,Sales,CC200,Perez-Jackson,10461.81,DR,SaaS HoldCo,AWS hosting
GL0000671,2023-08-17,2023-08-01,6100.0,sales & marketing,Sales & Marketing,Finance,CC400,"Evans, Brown and Peters",2624.2,DR,SaaS US,Reclass
GL0000672,2023-08-17,2023-08-01,1010.0,cash,Cash,Finance,Unknown,Moore-Norris,6896.92,DR,SaaS HoldCo,Payroll
GL0000673,2023-08-17,2023-08-01,6100.0,s&m,Sales & Marketing,Operations,CC100,Mitchell Group,8320.45,DR,SaaS HoldCo,Unknown
GL0000674,2023-08-25,2023-08-01,5000.0,cost of service,COGS,Engineering,Unknown,Reynolds-Perez,2079.84,DR,SaaS US,Google Ads
GL0000675,2023-08-16,2023-08-01,6100.0,s&m,Sales & Marketing,Engineering,CC200,"Griffin, Lamb and Mason",18006.48,DR,SaaS HoldCo,Reclass
GL0000676,2023-08-02,2023-08-01,6200.0,r&d,R&D,Operations,Unknown,Gilmore-Lopez,19252.77,DR,SaaS US,Reclass
GL0000677,2023-08-10,2023-08-01,5000.0,cost of service,COGS,Unknown,CC300,"Davis, Hall and Simpson",7533.25,DR,SaaS US,Contractor costs
GL0000678,2023-08-07,2023-08-01,6100.0,s&m,Sales & Marketing,Unknown,CC300,"Robinson, Baker and Henson",1577.61,DR,SaaS US,Unknown
GL0000679,2023-08-23,2023-08-01,5000.0,cost of service,COGS,Unknown,Unknown,Campbell LLC,6942.82,DR,SaaS Canada,Google Ads
GL0000680,2023-08-02,2023-08-01,9999.0,misc expense,Other,Finance,CC400,Harrington-Lee,-15996.09,CR,SaaS Canada,Reclass
GL0000681,2023-08-24,2023-08-01,6100.0,sales & marketing,Sales & Marketing,Finance,CC300,Bautista Ltd,-12816.83,CR,SaaS Canada,Payroll
GL0000682,2023-08-20,2023-08-01,6300.0,general and administrative,G&A,Operations,Unknown,Smith Group,3037.04,DR,SaaS US,Unknown
GL0000683,2023-08-03,2023-08-01,6200.0,r&d,R&D,Operations,CC200,Gregory-Baker,21147.32,DR,SaaS US,AWS hosting
GL0000684,2023-08-14,2023-08-01,1010.0,cash,Cash,Unknown,CC300,Campbell-Chen,21860.39,,SaaS HoldCo,Contractor costs
GL0000685,2023-08-19,2023-08-01,6200.0,research and development,R&D,Finance,CC100,Johnson-Deleon,-23523.2,CR,SaaS Canada,Google Ads
GL0000686,2023-08-09,2023-08-01,5000.0,cost of service,COGS,Finance,CC300,Brooks-Sanchez,9989.22,DR,SaaS HoldCo,Software tools
GL0000687,2023-08-24,2023-08-01,9999.0,misc expense,Other,Finance,Unknown,"Vasquez, Miles and Shaw",9938.24,DR,SaaS HoldCo,Unknown
GL0000688,2023-08-27,2023-08-01,5000.0,cost of service,COGS,Marketing,CC400,Golden Group,1852.08,,SaaS US,Payroll
GL0000689,2023-08-23,2023-08-01,6100.0,sales & marketing,Sales & Marketing,Operations,CC300,Adams LLC,-8739.31,CR,SaaS US,Refund
GL0000690,2023-08-27,2023-08-01,5000.0,cost of service,COGS,Sales,Unknown,Mcguire-Matthews,12056.81,DR,SaaS HoldCo,AWS hosting
GL0000691,2023-08-07,2023-08-01,5000.0,cost of service,COGS,Finance,Unknown,Cobb-Miller,24518.04,DR,SaaS US,AWS hosting
GL0000692,2023-08-07,2023-08-01,6100.0,sales and marketing,Sales & Marketing,Finance,Unknown,Walker Ltd,-10847.33,CR,SaaS Canada,Refund
GL0000693,2023-08-13,2023-08-01,6300.0,general and administrative,G&A,Finance,CC200,"Mccann, Cook and Dougherty",3746.1,DR,SaaS Canada,Unknown
GL0000694,2023-08-21,2023-08-01,6300.0,general and administrative,G&A,Sales,CC100,"Mullins, Knight and Carson",22531.13,DR,SaaS HoldCo,Software tools
GL0000695,2023-08-05,2023-08-01,6200.0,research and development,R&D,Finance,CC100,Lewis-Jordan,17100.58,DR,SaaS HoldCo,Software tools
GL0000696,2023-08-15,2023-08-01,6100.0,sales & marketing,Sales & Marketing,Unknown,Unknown,Wood-Dominguez,15156.21,DR,SaaS Canada,Software tools
GL0000697,2023-08-18,2023-08-01,6300.0,g&a,G&A,Engineering,CC100,"Delgado, Cabrera and Lyons",-10054.86,CR,SaaS US,Unknown
GL0000698,2023-08-07,2023-08-01,6100.0,s&m,Sales & Marketing,Finance,CC200,House-Campos,2576.57,DR,SaaS US,Reclass
GL0000699,2023-08-19,2023-08-01,6300.0,general and administrative,G&A,Engineering,CC200,Yang-Smith,-12269.85,CR,SaaS US,Google Ads
GL0000700,2023-08-09,2023-08-01,1010.0,cash,Cash,Engineering,CC400,Mullins-Simpson,16813.29,DR,SaaS US,AWS hosting
GL0000701,2023-08-19,2023-08-01,5000.0,cost of service,COGS,Sales,Unknown,"Burton, Patterson and Jones",17038.95,DR,SaaS US,Contractor costs
GL0000702,2023-08-12,2023-08-01,6200.0,research and development,R&D,Engineering,CC300,Clark Ltd,-4496.63,CR,SaaS HoldCo,Reclass
GL0000703,2023-08-22,2023-08-01,6300.0,g&a,G&A,Finance,CC100,"Hernandez, Shepherd and Wilson",19832.22,DR,SaaS US,Contractor costs
GL0000704,2023-08-09,2023-08-01,6100.0,sales & marketing,Sales & Marketing,Operations,Unknown,Russell-Mathews,4992.71,DR,SaaS Canada,Reclass
GL0000705,2023-08-27,2023-08-01,5000.0,cost of service,COGS,Finance,CC100,Johnston-Fletcher,-3364.36,CR,SaaS Canada,Reclass
GL0000706,2023-08-11,2023-08-01,5000.0,cost of service,COGS,Unknown,Unknown,Pham-Ramirez,21698.52,DR,SaaS HoldCo,Reclass
GL0000707,2023-08-20,2023-08-01,6100.0,s&m,Sales & Marketing,Marketing,CC200,"Tapia, Jackson and Foster",14164.94,DR,SaaS HoldCo,Refund
GL0000708,2023-08-03,2023-08-01,6100.0,s&m,Sales & Marketing,Engineering,CC300,"Medina, Callahan and Jones",19549.15,DR,SaaS US,Payroll
GL0000709,2023-08-02,2023-08-01,1010.0,cash,Cash,Engineering,CC400,Benitez-Martinez,-4289.79,CR,SaaS US,Contractor costs
GL0000710,2023-08-25,2023-08-01,6200.0,research and development,R&D,Unknown,Unknown,Porter and Sons,6342.04,DR,SaaS Canada,Reclass
GL0000711,2023-08-24,2023-08-01,5000.0,cost of service,COGS,Finance,CC300,Thornton-Forbes,23982.5,DR,SaaS Canada,Contractor costs
GL0000712,2023-08-04,2023-08-01,6300.0,g&a,G&A,Unknown,CC200,Noble Inc,-13830.7,CR,SaaS HoldCo,Payroll
GL0000713,2023-08-25,2023-08-01,6300.0,general and administrative,G&A,Engineering,CC200,Stone-Williams,11007.73,DR,SaaS US,Contractor costs
GL0000714,2023-08-02,2023-08-01,5000.0,cost of service,COGS,Sales,CC100,Lee-Burch,-18690.98,CR,SaaS US,Google Ads
GL0000715,2023-08-11,2023-08-01,5000.0,cost of service,COGS,Unknown,CC200,Barber-Hardin,18863.32,DR,SaaS Canada,Contractor costs
GL0000716,2023-08-27,2023-08-01,6300.0,general and administrative,G&A,Operations,Unknown,Lane LLC,12236.41,DR,SaaS US,Software tools
GL0000717,2023-08-13,2023-08-01,6200.0,research and development,R&D,Marketing,Unknown,Williams-Foster,7395.21,DR,SaaS US,Google Ads
GL0000718,2023-08-20,2023-08-01,6300.0,g&a,G&A,Operations,CC100,"Donovan, Curtis and Walsh",4073.88,DR,SaaS Canada,Google Ads
GL0000719,2023-08-17,2023-08-01,6300.0,g&a,G&A,Marketing,CC400,"Reid, Keller and Foley",18178.9,DR,SaaS US,Reclass
GL0000720,2023-08-07,2023-08-01,1010.0,cash,Cash,Sales,Unknown,Jarvis Ltd,6260.8,DR,SaaS Canada,Payroll
GL0000721,2023-09-19,2023-09-01,6100.0,s&m,Sales & Marketing,Engineering,Unknown,Kelly-White,1250.25,DR,SaaS HoldCo,Contractor costs
GL0000722,2023-09-10,2023-09-01,6200.0,research and development,R&D,Unknown,CC400,Turner PLC,15478.78,DR,SaaS US,AWS hosting
GL0000723,2023-09-16,2023-09-01,9999.0,misc expense,Other,Engineering,CC400,"Allison, Williams and Woodard",2329.1,DR,SaaS US,Software tools
GL0000724,2023-09-05,2023-09-01,6300.0,g&a,G&A,Unknown,Unknown,Solomon-Guzman,-24612.14,CR,SaaS Canada,Refund
GL0000725,2023-09-19,2023-09-01,6300.0,general and administrative,G&A,Marketing,CC400,Greene LLC,22236.61,DR,SaaS HoldCo,Contractor costs
GL0000726,2023-09-21,2023-09-01,5000.0,cost of service,COGS,Unknown,CC100,"Davis, Patton and Dominguez",20078.31,DR,SaaS US,Payroll
GL0000727,2023-09-02,2023-09-01,9999.0,misc expense,Other,Sales,CC400,Lam-Forbes,7484.91,DR,SaaS US,Reclass
GL0000728,2023-09-06,2023-09-01,6100.0,s&m,Sales & Marketing,Operations,Unknown,Griffin and Sons,-8603.32,CR,SaaS HoldCo,Software tools
GL0000729,2023-09-10,2023-09-01,6100.0,sales and marketing,Sales & Marketing,Finance,CC400,Beck Group,-6408.7,CR,SaaS HoldCo,Unknown
GL0000730,2023-09-04,2023-09-01,6100.0,sales and marketing,Sales & Marketing,Marketing,CC100,Jackson-Sanchez,9975.98,DR,SaaS US,Google Ads
GL0000731,2023-09-25,2023-09-01,6200.0,research and development,R&D,Engineering,Unknown,"Gomez, Bishop and Morrow",16228.45,DR,SaaS US,Google Ads
GL0000732,2023-09-03,2023-09-01,Unknown,r&d,R&D,Operations,CC200,Bridges-Nichols,-24776.69,CR,SaaS HoldCo,Unknown
GL0000733,2023-09-13,2023-09-01,6300.0,general and administrative,G&A,Unknown,Unknown,Mclean and Sons,-11889.97,CR,SaaS HoldCo,Payroll
GL0000734,2023-09-07,2023-09-01,6300.0,general and administrative,G&A,Finance,Unknown,Hardin Group,3780.03,DR,SaaS HoldCo,Reclass
GL0000735,2023-09-04,2023-09-01,5000.0,cost of service,COGS,Sales,Unknown,"Jones, Rose and Horton",-10715.97,,SaaS US,Software tools
GL0000736,2023-09-13,2023-09-01,6100.0,sales & marketing,Sales & Marketing,Sales,CC100,"Norton, Wheeler and Ruiz",-10007.15,CR,SaaS US,Google Ads
GL0000737,2023-09-21,2023-09-01,6100.0,sales & marketing,Sales & Marketing,Engineering,Unknown,Wright-Torres,21277.36,DR,SaaS Canada,Refund
GL0000738,2023-09-23,2023-09-01,5000.0,cost of service,COGS,Engineering,CC300,Perez and Sons,11936.41,DR,SaaS Canada,Payroll
GL0000739,2023-09-02,2023-09-01,6200.0,r&d,R&D,Operations,Unknown,Jackson-Serrano,-24115.78,CR,SaaS US,Contractor costs
GL0000740,2023-09-14,2023-09-01,1010.0,cash,Cash,Sales,CC100,Howell Group,-22167.1,CR,SaaS Canada,Payroll
GL0000741,2023-09-16,2023-09-01,6300.0,g&a,G&A,Finance,Unknown,"Booker, Bradford and Cruz",-17360.36,CR,SaaS US,Google Ads
GL0000742,2023-09-07,2023-09-01,6200.0,r&d,R&D,Operations,Unknown,Kelly-Alexander,18990.91,DR,SaaS HoldCo,Reclass
GL0000743,2023-09-13,2023-09-01,6200.0,research and development,R&D,Sales,CC200,Lang-Wise,-7669.47,CR,SaaS Canada,AWS hosting
GL0000744,2023-09-24,2023-09-01,6200.0,r&d,R&D,Engineering,CC400,Rose-Murphy,16397.68,DR,SaaS US,Contractor costs
GL0000745,2023-09-03,2023-09-01,6100.0,sales and marketing,Sales & Marketing,Sales,Unknown,Unknown,6675.62,DR,SaaS US,Software tools
GL0000746,2023-09-04,2023-09-01,6200.0,r&d,R&D,Operations,CC100,Unknown,-9017.89,CR,SaaS US,Reclass
